"Length","Year","Frequency"
285,1995,2.43175485155479
290,1995,4.48811282580215
295,1995,2.37480684085583
300,1995,2.72891870733099
305,1995,1.221315578514
310,1995,1.95578206318107
315,1995,1.35579691194555
320,1995,1.09638360777984
325,1995,2.3054792507314
330,1995,1.34182475472012
335,1995,1.10213398444559
340,1995,1.27548702518681
345,1995,1.04817326902143
350,1995,0.485080829829196
355,1995,0.694865589411539
360,1995,0.417096869793993
365,1995,0.563092439192234
370,1995,0.602283428631215
375,1995,0.346814632363096
380,1995,0.236703474999733
385,1995,0.25446049625971
390,1995,0.0984372775336332
395,1995,0.239586030186974
400,1995,0.260649628851054
405,1995,0.338661238214092
410,1995,0.309868267617871
415,1995,0.1382661974661
420,1995,0.276532394932199
425,1995,0.328633588886257
430,1995,0.1382661974661
445,1995,0.1382661974661
450,1995,0.0838886493520524
465,1995,0.0492186387668166
475,1995,0
480,1995,0.0492186387668166
500,1995,0.0693400211704716
510,1995,0.0984372775336332
525,1995,0.0984372775336332
570,1995,0.0492186387668166
575,1995,0.0838886493520524
580,1995,0.0492186387668166
590,1995,0.0492186387668166
600,1995,0.0984372775336332
625,1995,0.187484836232916
645,1995,0.0346700105852358
660,1995,0.148599012522926
675,1995,0
725,1995,0
775,1995,0
825,1995,0
875,1995,0
925,1995,0
25,1996,0
35,1996,0.111803525751268
45,1996,0.223607051502536
50,1996,1.95265346629547
55,1996,3.73740125546062
60,1996,10.499353069284
65,1996,18.5189601481944
70,1996,27.5404364877037
75,1996,32.9438814243028
80,1996,36.1855667323873
85,1996,35.7532570280517
90,1996,37.7595447795718
95,1996,36.2085470266417
100,1996,38.5239180591052
105,1996,32.4463476315363
110,1996,27.80720849983
115,1996,20.6080749037843
120,1996,19.5832649077139
125,1996,16.0373619198516
130,1996,16.1343689405653
135,1996,13.5633560240567
140,1996,14.3246751469707
145,1996,12.1527771003352
150,1996,19.1544082648337
155,1996,17.1027866721996
160,1996,19.5139976850823
165,1996,17.0425373132066
170,1996,20.6666835060766
175,1996,16.2511146753463
180,1996,20.1810370423799
185,1996,15.1970710531924
190,1996,16.6040518589298
195,1996,14.5006529753442
200,1996,15.3000045421515
205,1996,16.2636952903661
210,1996,17.0534125430797
215,1996,14.8566873900951
220,1996,15.6210895604561
225,1996,8.74285835338984
230,1996,11.3308854612478
235,1996,9.05078110869812
240,1996,9.03729291820362
245,1996,5.71089116724505
250,1996,8.6669058499699
255,1996,6.49598835614693
260,1996,4.67964322403415
265,1996,4.71469362843725
270,1996,4.01722108435344
275,1996,2.9900827000831
280,1996,3.81771993644633
285,1996,2.75553110983444
290,1996,1.88051853658811
295,1996,3.03327643677329
300,1996,2.66379784216124
305,1996,0.991434290638415
310,1996,1.32404549566558
315,1996,1.42992251523295
320,1996,2.08417145777513
325,1996,0.687692199437619
330,1996,1.36600389515045
335,1996,0.396784609502497
340,1996,0.738121692940195
345,1996,0.658241437634773
350,1996,0.524549770476689
355,1996,1.68792534582434
360,1996,1.00023314638672
365,1996,0.626318167188926
370,1996,0.685729259580295
375,1996,0.610356531966003
380,1996,0.463175738227997
385,1996,0.265565450987414
390,1996,0.0353772679867381
395,1996,0.370787845240543
400,1996,0.508588135253765
405,1996,0.132243759899299
410,1996,0.127765160974192
415,1996,0.0353772679867381
420,1996,0.253312597698221
425,1996,0.238375563859514
430,1996,0.182558061724744
450,1996,0.258984319489275
460,1996,0.0353772679867381
470,1996,0.106131803960214
475,1996,0.0353772679867381
480,1996,0.111803525751268
495,1996,0.111803525751268
500,1996,0.020440234148031
505,1996,0.020440234148031
510,1996,0.0353772679867381
520,1996,0.0911947701215072
525,1996,0
545,1996,0.020440234148031
560,1996,0.020440234148031
565,1996,0.020440234148031
575,1996,0.0353772679867381
580,1996,0.0353772679867381
585,1996,0.020440234148031
590,1996,0.106131803960214
610,1996,0.0408804682960619
615,1996,0.0408804682960619
625,1996,0.0353772679867381
650,1996,0.0353772679867381
655,1996,0.020440234148031
675,1996,0.020440234148031
680,1996,0.020440234148031
685,1996,0.020440234148031
700,1996,0.020440234148031
715,1996,0.0353772679867381
725,1996,0
770,1996,0.111803525751268
775,1996,0
825,1996,0
875,1996,0
925,1996,0
25,1997,0
50,1997,0.262051434266899
55,1997,0.657667894854663
60,1997,0.472527412409238
65,1997,2.28884462231556
70,1997,4.08736324413391
75,1997,7.7747241661923
80,1997,7.88819083590592
85,1997,14.084818116948
90,1997,16.2589170868291
95,1997,16.3411031765591
100,1997,14.6777155992615
105,1997,21.7294391008084
110,1997,17.8665738996787
115,1997,20.0832290926955
120,1997,14.569172710185
125,1997,18.0582175399982
130,1997,12.4935104372329
135,1997,11.6966276605307
140,1997,10.3675309829784
145,1997,12.9848074082211
150,1997,9.0635074912686
155,1997,12.4938482232803
160,1997,10.6113303207809
165,1997,14.6069531033266
170,1997,16.4390599833712
175,1997,17.5547898929642
180,1997,12.6547536399409
185,1997,17.2643482241813
190,1997,12.1915048298839
195,1997,19.5050577540915
200,1997,11.5420531671087
205,1997,16.4484206344887
210,1997,8.17222018263033
215,1997,11.8053940151724
220,1997,7.78564002247436
225,1997,12.3498416601351
230,1997,5.97857455386934
235,1997,8.84572838254158
240,1997,5.90872577943506
245,1997,9.14633152248778
250,1997,5.49780066708299
255,1997,7.2443153592829
260,1997,3.84835529356591
265,1997,6.61611076263557
270,1997,3.05400077311596
275,1997,4.85628649364208
280,1997,4.04686536305903
285,1997,3.19947540018833
290,1997,2.28311433014023
295,1997,2.74798772425372
300,1997,2.5286629418452
305,1997,1.62629706412933
310,1997,0.749846706501103
315,1997,2.15716005816501
320,1997,1.39253891031972
325,1997,2.03621055782791
330,1997,0.829468738486913
335,1997,1.22148269812722
340,1997,1.1027267265399
345,1997,0.921300920995936
350,1997,0.613160080905818
355,1997,1.18049076992719
360,1997,1.05091681723193
365,1997,0.87154821143617
370,1997,1.06069862675556
375,1997,0.439414274409991
380,1997,0.4127164966017
385,1997,0.303793707702917
390,1997,0.529874745183461
400,1997,0.15461419241967
405,1997,0.185487111582841
410,1997,0.365141543726926
415,1997,0.304130907216156
420,1997,0.225743837967305
425,1997,0
435,1997,0.0933177295605777
440,1997,0.0726151925991887
445,1997,0.041405073922778
450,1997,0.262051434266899
455,1997,0.149179515283247
460,1997,0.0726151925991887
475,1997,0
480,1997,0.020702536961389
485,1997,0.0933177295605777
520,1997,0.0570101332609834
525,1997,0.133574455945041
530,1997,0.0363075962995944
535,1997,0.0777126702223724
540,1997,0.0363075962995944
550,1997,0.0363075962995944
560,1997,0.0570101332609834
565,1997,0.020702536961389
575,1997,0.020702536961389
585,1997,0.020702536961389
595,1997,0.020702536961389
625,1997,0.020702536961389
650,1997,0.020702536961389
675,1997,0.020702536961389
725,1997,0.0570101332609834
735,1997,0.0363075962995944
775,1997,0
825,1997,0
875,1997,0
925,1997,0
25,1998,0
35,1998,0.104912912673845
40,1998,0.419651650695381
45,1998,0.524564563369226
50,1998,0.3344071658428
55,1998,1.19337889505483
60,1998,1.84990278550485
65,1998,3.23651673407583
70,1998,5.46242389267591
75,1998,12.8970816511035
80,1998,15.5958636048694
85,1998,21.105985206254
90,1998,22.4954302974734
95,1998,29.4225982316866
100,1998,25.6296713030908
105,1998,23.4675931150871
110,1998,16.8264018459594
115,1998,15.6383441061579
120,1998,13.5365164895071
125,1998,11.6710826165242
130,1998,8.25075722581732
135,1998,7.86648137192951
140,1998,8.15550835570672
145,1998,10.8199370958995
150,1998,11.7840762033305
155,1998,12.1692521699447
160,1998,12.7084352846732
165,1998,14.9361033057651
170,1998,16.654939102789
175,1998,16.0826278796533
180,1998,13.7704631383948
185,1998,14.8653208119752
190,1998,11.5873581522493
195,1998,11.2593789096849
200,1998,9.43611473780116
205,1998,10.9252963200885
210,1998,5.30659462329713
215,1998,9.96161161231375
220,1998,5.42548496592991
225,1998,8.04827398125639
230,1998,4.800891274731
235,1998,8.31711518142954
240,1998,3.62375016124499
245,1998,4.46817109761156
250,1998,3.07339213216005
255,1998,4.16446136505197
260,1998,2.43386438376797
265,1998,3.02481221718668
270,1998,2.04324461449154
275,1998,2.43470187087113
280,1998,1.37082029839594
285,1998,2.78610517877188
290,1998,1.21790016461566
295,1998,0.934577875869022
300,1998,1.5470103573251
305,1998,1.31344962369182
310,1998,1.01018402252602
315,1998,0.67270929205516
320,1998,0.545040204208659
325,1998,1.25320148289845
330,1998,0.403868091882011
335,1998,0.243017460372434
340,1998,0.330068074079454
345,1998,0.810764987224705
350,1998,0.171296182723332
355,1998,0.247860210750337
360,1998,0.0331916350247432
365,1998,0.299913060578175
370,1998,0.279286751386902
375,1998,0
380,1998,0.358111131023797
385,1998,0.190964610544596
390,1998,0.0237039651809977
395,1998,0.138104547698588
400,1998,0.354075593664064
405,1998,0.104912912673845
420,1998,0.43008115255335
425,1998,0.0900872352304841
430,1998,0.104912912673845
455,1998,0.0948158607239909
465,1998,0.330068074079454
470,1998,0.104912912673845
475,1998,0.0237039651809977
505,1998,0.0331916350247432
515,1998,0.104912912673845
525,1998,0
555,1998,0.0237039651809977
575,1998,0.0474079303619955
580,1998,0.0331916350247432
625,1998,0.0237039651809977
645,1998,0.0237039651809977
655,1998,0.0237039651809977
665,1998,0.0237039651809977
670,1998,0.0237039651809977
675,1998,0.0331916350247432
705,1998,0.0331916350247432
725,1998,0
755,1998,0.128616877854843
775,1998,0
805,1998,0.128616877854843
825,1998,0
875,1998,0
925,1998,0
25,1999,0
55,1999,0.148036360706316
65,1999,0.457708904061832
70,1999,0.262594372118992
75,1999,2.00898214799807
80,1999,1.15954178818003
85,1999,3.32829811601427
90,1999,3.04309187631178
95,1999,6.56596112307864
100,1999,8.72671655928674
105,1999,14.1581456403536
110,1999,14.1663156223519
115,1999,21.1011473527551
120,1999,18.6265751679596
125,1999,24.4892468354212
130,1999,24.7948178607417
135,1999,22.2488336851149
140,1999,16.5783457459439
145,1999,16.7464426752655
150,1999,13.4831998629982
155,1999,16.3351030538643
160,1999,13.6442677030814
165,1999,8.66605828425375
170,1999,9.56495606468712
175,1999,9.14846659754781
180,1999,8.55752955357354
185,1999,10.3997297133717
190,1999,7.55010387415565
195,1999,11.8142483528769
200,1999,9.88059244206305
205,1999,11.8619458769677
210,1999,10.9373620853497
215,1999,10.2040529231912
220,1999,8.17561761176619
225,1999,12.2100521269795
230,1999,7.05896141712056
235,1999,7.58814845751035
240,1999,5.7360975751931
245,1999,8.63251659273313
250,1999,4.61991209078883
255,1999,5.55323478077377
260,1999,3.52699482589448
265,1999,3.07025288139958
270,1999,2.31234580093349
275,1999,2.46205100258024
280,1999,2.29731040806158
285,1999,3.05791449526648
290,1999,1.19561896249467
295,1999,1.25709905415145
300,1999,1.78881605119074
305,1999,1.61314958246479
310,1999,1.39086427983473
315,1999,0.760202631408167
320,1999,0.291202151292888
325,1999,0.54980185381747
330,1999,0.763280337640277
335,1999,0.863338281370178
340,1999,0.500816750918502
345,1999,0.620884007396379
350,1999,0.532396568584297
355,1999,0.729077456853381
360,1999,0.383295101048526
365,1999,0.520056603323804
370,1999,0.704558657607437
375,1999,0.464129909995535
380,1999,0.77527972756457
390,1999,0.131297186059496
395,1999,0.206536893393505
400,1999,0.293702829051369
405,1999,0.287354984718105
410,1999,0.114427226015458
415,1999,0.276832869007331
420,1999,0.128796508301015
425,1999,0.162405642991873
435,1999,0.0248913979963303
440,1999,0.0336091346908584
445,1999,0.181645495397175
450,1999,0.0336091346908584
455,1999,0.0336091346908584
460,1999,0.0248913979963303
465,1999,0.0749453983879196
470,1999,0.114427226015458
475,1999,0
480,1999,0.0336091346908584
505,1999,0.148036360706316
510,1999,0.0336091346908584
525,1999,0.0584838150647796
530,1999,0.164906320750354
535,1999,0.0248913979963303
540,1999,0.0336091346908584
545,1999,0.0248913979963303
565,1999,0.0248913979963303
575,1999,0.0585005326871887
580,1999,0.0248913979963303
590,1999,0.0248913979963303
600,1999,0.0336091346908584
610,1999,0.0336091346908584
625,1999,0.0585005326871887
635,1999,0.0336091346908584
665,1999,0.0585005326871887
675,1999,0
685,1999,0.0336091346908584
695,1999,0.0497827959926606
725,1999,0
755,1999,0.0336091346908584
765,1999,0.0248913979963303
775,1999,0
825,1999,0
875,1999,0
925,1999,0
25,2000,0
30,2000,0.0326679372973939
35,2000,0.144610831043034
45,2000,0.109791679719936
55,2000,0.219583359439873
60,2000,0.109791679719936
65,2000,1.45260687331981
70,2000,3.5245187589643
75,2000,6.47047911069582
80,2000,8.07343840799969
85,2000,11.0033241257991
90,2000,13.7848303751374
95,2000,24.8913523800257
100,2000,29.1943810975106
105,2000,40.030511116565
110,2000,29.1933525980703
115,2000,40.2726275527711
120,2000,36.5395745237904
125,2000,32.6098992198871
130,2000,30.3838447513428
135,2000,28.8771776581705
140,2000,21.4022169843831
145,2000,17.7166910340586
150,2000,15.840475968914
155,2000,11.624672965399
160,2000,6.53571568933222
165,2000,7.56926202919387
170,2000,5.31110924161213
175,2000,8.97779018543558
180,2000,5.56587258458628
185,2000,9.89739805857927
190,2000,6.03862504671077
195,2000,9.81679905656636
200,2000,5.01815422169574
205,2000,11.3012026101833
210,2000,4.81941100093939
215,2000,9.34069475075257
220,2000,3.94750962316637
225,2000,5.68375711220003
230,2000,2.1686942923225
235,2000,6.15943313527122
240,2000,1.73914144532738
245,2000,3.51833035102987
250,2000,1.90539015208513
255,2000,3.21065418210819
260,2000,1.23315605331953
265,2000,2.3122909503901
270,2000,1.20097952349745
275,2000,2.26407716937371
280,2000,0.675769330778978
285,2000,1.33641403176074
290,2000,0.801750288543804
295,2000,1.06428387265808
300,2000,1.22944739800735
305,2000,0.846289447377003
310,2000,0.321889599383461
315,2000,1.11228497211414
320,2000,0.682640213433373
325,2000,1.01344015444006
330,2000,0.321889599383461
335,2000,0.749246763775403
340,2000,0.132331555739963
345,2000,0.537794477686832
350,2000,0.309410463089368
355,2000,0.29733104877732
360,2000,0.164999493037357
365,2000,0.317587171332055
370,2000,0.32778610500101
375,2000,0.0653358745947878
380,2000,0.14245961701733
385,2000,0.472458603092045
390,2000,0.140463147444615
395,2000,0.0326679372973939
400,2000,0.132331555739963
410,2000,0.0653358745947878
415,2000,0.207795491612118
420,2000,0.144610831043034
425,2000,0
430,2000,0.132331555739963
435,2000,0.0550535872177822
445,2000,0.0326679372973939
455,2000,0.0326679372973939
465,2000,0.0223856499203883
475,2000,0.0326679372973939
480,2000,0.0359294985758844
500,2000,0.0326679372973939
505,2000,0.0550535872177822
525,2000,0.0877215245151761
535,2000,0.0326679372973939
545,2000,0.0223856499203883
575,2000,0
625,2000,0
635,2000,0.0326679372973939
655,2000,0.0550535872177822
675,2000,0
695,2000,0.0223856499203883
705,2000,0.0326679372973939
710,2000,0.321783617929221
715,2000,0.0326679372973939
725,2000,0
775,2000,0
815,2000,0.0326679372973939
825,2000,0
875,2000,0.0223856499203883
925,2000,0
935,2000,0.0223856499203883
25,2001,0.114095958032245
50,2001,0.282217790904012
55,2001,1.74299935300979
60,2001,2.74578067649071
65,2001,8.63089367330667
70,2001,10.6215578653707
75,2001,21.1117195204037
80,2001,21.5195175762752
85,2001,32.0370008909996
90,2001,30.272090458933
95,2001,40.6729868974624
100,2001,30.6533175031277
105,2001,37.9619817294893
110,2001,25.2679121692679
115,2001,21.5517866696033
120,2001,12.4110896580507
125,2001,15.1688650920519
130,2001,7.85184200527958
135,2001,9.31075041961939
140,2001,7.37765393657409
145,2001,7.55187314136802
150,2001,8.25948374933929
155,2001,10.441443895756
160,2001,5.16826685007234
165,2001,9.23628556970175
170,2001,8.22861067948248
175,2001,8.64461474051204
180,2001,4.94409485465111
185,2001,12.5731639395786
190,2001,5.73965120990191
195,2001,9.6085208486926
200,2001,4.66720358237292
205,2001,11.1169719790038
210,2001,5.6601149477184
215,2001,9.13380253876607
220,2001,2.51340440247294
225,2001,7.6932204104224
230,2001,3.43727830682297
235,2001,6.23500997606811
240,2001,2.72024475953485
245,2001,4.70148192646092
250,2001,1.13602775464653
255,2001,4.80149797753399
260,2001,1.00295450080695
265,2001,4.21280217368245
270,2001,1.52273027529392
275,2001,1.53810949291192
280,2001,0.589457085968556
285,2001,1.07904240989294
290,2001,0.69535846211361
295,2001,0.980482265600098
300,2001,0.77822099955741
305,2001,0.842709369272851
310,2001,0.561418366816657
315,2001,0.988812525669026
320,2001,0.395957005307458
325,2001,0.737290216196264
330,2001,0.16978661778152
335,2001,0.336114820748094
340,2001,0.269950434773435
345,2001,0.465729659772726
350,2001,0.247169211871822
355,2001,0.760876039470558
360,2001,0.308810318720048
365,2001,0.120053550025048
375,2001,0.232838101220567
380,2001,0.331789564475772
385,2001,0.71309453024822
390,2001,0.228191916064489
400,2001,0.133073253839578
410,2001,0.0556906597492757
415,2001,0.0332549491269963
425,2001,0.0332549491269963
435,2001,0.155357641056241
440,2001,0.162164240878963
445,2001,0.122200558003268
455,2001,0.0224357106222794
465,2001,0.0332549491269963
475,2001,0.136531668654524
495,2001,0.0224357106222794
505,2001,0.0332549491269963
525,2001,0
530,2001,0.0665098982539926
575,2001,0.0556906597492757
585,2001,0.0224357106222794
600,2001,0.0224357106222794
605,2001,0.0224357106222794
615,2001,0.0332549491269963
625,2001,0.0332549491269963
635,2001,0.0224357106222794
675,2001,0
725,2001,0
745,2001,0.0332549491269963
775,2001,0
815,2001,0.0332549491269963
825,2001,0
865,2001,0.0332549491269963
875,2001,0
925,2001,0
25,2002,0
50,2002,0.114312881621358
55,2002,0.114312881621358
60,2002,0.244659557940364
65,2002,0.443770010267857
70,2002,0.977442148201996
75,2002,3.08474886227956
80,2002,4.71936514825627
85,2002,14.2896573217655
90,2002,18.5563406767486
95,2002,38.571316944882
100,2002,41.7736584562592
105,2002,75.8408821872434
110,2002,59.7837917894593
115,2002,85.4919394372756
120,2002,62.6330318776557
125,2002,70.4484205434014
130,2002,53.4063817969546
135,2002,52.3833432346969
140,2002,30.597731773038
145,2002,26.8365114245028
150,2002,16.8151577752086
155,2002,11.4581448331439
160,2002,9.79529933577225
165,2002,7.12249353364106
170,2002,6.8047514548241
175,2002,7.06547739907638
180,2002,5.35986022263588
185,2002,8.0916893236187
190,2002,7.71717764764909
195,2002,8.9882497321208
200,2002,6.29299166274336
205,2002,6.47854719464731
210,2002,4.45395401669979
215,2002,8.99416411994023
220,2002,4.47772867528748
225,2002,6.80677833197333
230,2002,3.54048703842724
235,2002,6.39583839339317
240,2002,3.40035524347132
245,2002,2.42410794680983
250,2002,3.47828677083295
255,2002,4.73888243924587
260,2002,2.35503035039074
265,2002,2.08223098327608
270,2002,2.5113764979287
275,2002,1.64771921266544
280,2002,1.79867809687484
285,2002,0.466881594633343
290,2002,2.63797677878408
295,2002,1.98528600510702
300,2002,0.948399390054297
305,2002,1.02061850973918
310,2002,0.930122083768037
315,2002,0.809527828289462
320,2002,0.534227031017639
325,2002,0.429821604367778
330,2002,0.475320708133869
335,2002,0.342938644864074
340,2002,0.358502642428909
345,2002,0.48156227954178
350,2002,0.457251526485432
355,2002,0.48156227954178
360,2002,0.558082891889215
365,2002,0.153265850375265
370,2002,0.217123176201341
375,2002,0.269503881328381
380,2002,0.821544457834877
385,2002,0.307453482617806
395,2002,0.13978433415769
400,2002,0.100831365403783
405,2002,0.0584294531308601
410,2002,0.100831365403783
425,2002,0.0389529687539067
435,2002,0.0919272778967683
455,2002,0.0779059375078135
460,2002,0.0389529687539067
465,2002,0.0290455137824099
475,2002,0.0389529687539067
520,2002,0.0389529687539067
525,2002,0
575,2002,0
625,2002,0
635,2002,0.0290455137824099
655,2002,0.0580910275648199
675,2002,0
725,2002,0
775,2002,0.0290455137824099
825,2002,0
875,2002,0
925,2002,0
25,2003,0.106467563581499
35,2003,0.106467563581499
40,2003,0.319402690744496
45,2003,0.319402690744496
50,2003,1.06467563581499
55,2003,2.64688702536677
60,2003,3.81880379183548
65,2003,12.0287468538713
70,2003,14.9318805987879
75,2003,22.1378019016661
80,2003,27.5783860443462
85,2003,31.4649070634978
90,2003,24.5316370224653
95,2003,26.5941821156067
100,2003,23.3034366094315
105,2003,27.7779529987801
110,2003,17.5642815906055
115,2003,18.4080361251898
120,2003,12.6037995062067
125,2003,11.1501157138379
130,2003,10.375562373342
135,2003,8.12461157343324
140,2003,7.58421489444195
145,2003,5.92036357190693
150,2003,6.51515008848362
155,2003,8.25243851444185
160,2003,9.33134536290322
165,2003,9.58027224736023
170,2003,7.66420341483363
175,2003,10.7247222136732
180,2003,10.7334901871771
185,2003,11.1096971122956
190,2003,7.69308832927071
195,2003,8.32454962423305
200,2003,4.1332516698584
205,2003,7.46548913549095
210,2003,4.06703961389631
215,2003,7.63299668559118
220,2003,4.928806286188
225,2003,5.07992186274828
230,2003,2.35194915151556
235,2003,4.83729298421851
240,2003,2.29185396489205
245,2003,3.46657453867759
250,2003,1.67416626765263
255,2003,2.4494077509689
260,2003,0.732451556697856
265,2003,1.82961719036603
270,2003,1.10038275320696
275,2003,2.65765845366475
280,2003,1.47123699724759
285,2003,1.99568953289582
290,2003,1.590632905965
295,2003,1.4755547784742
300,2003,2.08253684237655
305,2003,1.73562367770672
310,2003,0.669159764936306
315,2003,1.38960117581422
320,2003,0.923154743435941
325,2003,1.18056436643247
330,2003,0.63133672706102
335,2003,0.349038931447009
340,2003,0.771344728783772
345,2003,0.281881167782718
350,2003,0.597681176001982
355,2003,0.934578354070066
360,2003,0.709825465555106
365,2003,0.220851559697193
370,2003,0.0632917917615504
375,2003,0.539494150929851
380,2003,0.029693519591816
385,2003,0.151848240188169
390,2003,0.242628646754814
395,2003,0.306114841273281
405,2003,0.119498488403781
415,2003,0.029693519591816
425,2003,0.0393097999172078
430,2003,0.0786195998344156
435,2003,0.106467563581499
445,2003,0.234857922274154
450,2003,0.0393097999172078
475,2003,0
515,2003,0.029693519591816
525,2003,0.0786195998344156
535,2003,0.029693519591816
555,2003,0.0593870391836319
575,2003,0
625,2003,0
675,2003,0
725,2003,0
740,2003,0.0393097999172078
775,2003,0.029693519591816
825,2003,0
875,2003,0
925,2003,0
25,2004,0
30,2004,0.110543700119851
40,2004,0.221087400239703
45,2004,0.551924987107392
50,2004,0.805874911116099
55,2004,1.32295359072483
60,2004,1.83985023226308
65,2004,5.71039961056878
70,2004,10.1935981138693
75,2004,17.8585753911731
80,2004,23.0925409304752
85,2004,31.6296745317152
90,2004,45.979510385623
95,2004,51.9109524282573
100,2004,48.3514227399814
105,2004,58.5009021654357
110,2004,48.5939126298537
115,2004,56.7426275145845
120,2004,43.4634868295411
125,2004,39.3891105253938
130,2004,26.8929768053466
135,2004,22.9074784992657
140,2004,13.6645425942711
145,2004,12.0879517135818
150,2004,9.46660032275236
155,2004,9.60359465803557
160,2004,10.0263131216786
165,2004,12.0949488574044
170,2004,9.49476044197408
175,2004,12.5959844225477
180,2004,11.8815781228095
185,2004,14.2891232659317
190,2004,11.9760315547661
195,2004,13.8826414310906
200,2004,11.9229618506686
205,2004,14.0167454073091
210,2004,9.35420613455328
215,2004,11.7139547490593
220,2004,6.30343887786714
225,2004,7.94167397465869
230,2004,4.66403076675024
235,2004,6.73999744086617
240,2004,4.75388642142999
245,2004,5.92039839611691
250,2004,2.6973251397835
255,2004,3.68758989894276
260,2004,2.86151153814533
265,2004,2.99639785059723
270,2004,1.2749793956359
275,2004,1.74812856848014
280,2004,1.6651990437403
285,2004,2.08158812956493
290,2004,1.25478415520215
295,2004,1.88965834388742
300,2004,0.922359541350728
305,2004,1.11518323166196
310,2004,1.26414737479229
315,2004,1.03354619275222
320,2004,0.593108981466767
325,2004,0.893636510993473
330,2004,0.462370040913161
335,2004,0.590974635526885
340,2004,0.606510087614949
345,2004,1.19433561631981
350,2004,0.771115086165741
355,2004,0.596630649818121
