"Length","Year","Frequency"
145,1996,10.0764160045407
150,1996,13.0579161653349
155,1996,6.04075366037377
160,1996,8.77638238404564
165,1996,6.04497884288576
170,1996,5.63006522481389
175,1996,3.07190869262193
180,1996,2.30461092416596
185,1996,1.64571486121694
190,1996,2.06776683120602
195,1996,0.926351476455993
200,1996,1.34567885267955
205,1996,0.590940899202188
210,1996,0.984271511163794
215,1996,0.687692199437619
220,1996,0.64227980241185
225,1996,0.16314242896093
230,1996,0.111803525751268
235,1996,0.16314242896093
245,1996,0.0353772679867381
255,1996,0
260,1996,0.0353772679867381
275,1996,0.127765160974192
305,1996,0
5,1997,0
55,1997,0
60,1997,0.284326133478486
65,1997,0.451243434060615
85,1997,0.150414478020205
90,1997,0.413700875024062
95,1997,0.815435841398906
100,1997,3.71274255778224
105,1997,3.52932243463819
110,1997,6.35608094686113
115,1997,10.2608029334999
120,1997,12.225509217462
125,1997,13.8391193137109
130,1997,16.5271850146889
135,1997,16.2253530527876
140,1997,14.0555450819788
145,1997,12.4366393078302
150,1997,12.6623831457975
155,1997,7.91878198420941
160,1997,6.74822756329763
165,1997,6.82644900406854
170,1997,7.27480035730534
175,1997,4.68980002186365
180,1997,2.80307093679849
185,1997,3.09507030688749
190,1997,2.18780228297956
195,1997,1.90653385880282
200,1997,0.669558277291405
205,1997,0.412465912287104
210,1997,0.267823310916562
215,1997,0.648518540816777
220,1997,0.170219251757875
225,1997,0.39596308972518
230,1997,0.112871918983652
255,1997,0
305,1997,0
5,1998,0
55,1998,0
100,1998,1.91545513237819
105,1998,3.81737696619124
110,1998,8.54659581580218
115,1998,12.2144152801624
120,1998,11.5273452938006
125,1998,15.9760042606101
130,1998,16.7952034898682
135,1998,17.6480400898241
140,1998,16.1823707698996
145,1998,14.2349769511879
150,1998,12.4063908210603
155,1998,10.5897134720999
160,1998,7.1901195564242
165,1998,5.52835789961767
170,1998,3.46062908676386
175,1998,4.10980526471319
180,1998,2.63528463688798
185,1998,2.8959305460956
190,1998,1.79127916210949
195,1998,2.36051858872086
200,1998,1.31342944096849
205,1998,0.249162680990219
210,1998,1.08846598238098
215,1998,0.354075593664064
220,1998,0.362260793267927
225,1998,0.138104547698588
230,1998,0.104912912673845
235,1998,0.138104547698588
240,1998,0.104912912673845
255,1998,0
305,1998,0
5,1999,0
40,1999,0.128796508301015
45,1999,16.4682979504387
50,1999,31.7312706964805
55,1999,75.4858792731762
60,1999,82.5912926186094
65,1999,113.738712935943
70,1999,126.115527697303
75,1999,173.107372094157
80,1999,200.984050235104
85,1999,218.594666225068
90,1999,218.432504691798
95,1999,165.572035682386
100,1999,145.865235717133
105,1999,128.195779875479
110,1999,148.019974225441
115,1999,118.449664033706
120,1999,126.862208751377
125,1999,105.810172729121
130,1999,86.5603932940102
135,1999,91.0109279305758
140,1999,52.8142578649768
145,1999,40.9796984359939
150,1999,20.116309538605
155,1999,13.0962419500627
160,1999,9.58432868344078
165,1999,8.76015661910139
170,1999,8.23065511405648
175,1999,8.86720106927674
180,1999,3.96002210187619
185,1999,3.87257572067674
190,1999,0.570594496016864
195,1999,2.82728288198088
200,1999,0.61524397693396
205,1999,1.01624521219624
210,1999,0.134436538763434
215,1999,0.349691168851467
220,1999,0.114427226015458
225,1999,0.0336091346908584
230,1999,0.0336091346908584
235,1999,0.100827404072575
240,1999,0.148036360706316
245,1999,0.164906320750354
255,1999,0
305,1999,0
5,2000,0
40,2000,0.33893163525711
45,2000,4.19823318871807
50,2000,9.11143775314385
55,2000,5.69048778128208
60,2000,8.68759883438765
65,2000,14.486544738952
70,2000,29.962330252809
75,2000,39.1680301843563
80,2000,21.8390990580261
85,2000,17.0397682835148
90,2000,15.7049966692556
95,2000,11.2682751359765
100,2000,19.3884014089924
105,2000,8.01046663974005
110,2000,10.8765004029516
115,2000,13.0243140985413
120,2000,14.7685019307989
125,2000,17.3152650913685
130,2000,18.1499062218954
135,2000,15.3475835160825
140,2000,18.9107167295906
145,2000,13.261621502541
150,2000,10.0121959651295
155,2000,9.91125422678113
160,2000,7.75329561092227
165,2000,5.45552176985393
170,2000,5.94714940109747
175,2000,7.20411961769401
180,2000,4.27433374662199
185,2000,4.1441464504365
190,2000,3.70216287143552
195,2000,3.55110569076427
200,2000,0.891236659977467
205,2000,2.47015466519646
210,2000,0.781444980257531
215,2000,1.45143847424474
220,2000,0.14245961701733
225,2000,0.779293766231827
230,2000,0.506653807500237
235,2000,0.175127554314724
240,2000,0.274791172757294
245,2000,0.14245961701733
255,2000,0.0326679372973939
280,2000,0.109791679719936
305,2000,0
5,2001,0
45,2001,0.148787793435636
55,2001,0
60,2001,0.148787793435636
65,2001,0.0332549491269963
75,2001,0.0332549491269963
85,2001,0.0332549491269963
95,2001,0.266146507679155
100,2001,1.03666589940621
105,2001,6.58643026668422
110,2001,9.44525860635615
115,2001,31.2857763011288
120,2001,24.009017465817
125,2001,31.8237075663697
130,2001,27.4935503949002
135,2001,29.4445189065218
140,2001,19.1044580158644
145,2001,16.6775708872945
150,2001,16.9010130020527
155,2001,16.0366206030683
160,2001,9.79631398619129
165,2001,13.1871684244891
170,2001,5.83618236033953
175,2001,9.52204649917668
180,2001,4.18590244453275
185,2001,6.87796827341504
190,2001,2.719728240203
195,2001,3.80210748464898
200,2001,1.86487334907538
205,2001,2.46644312057729
210,2001,0.671681523818607
215,2001,1.57332737630499
220,2001,0.133073253839578
225,2001,0.408797772350726
235,2001,0.37554282322373
245,2001,0.228191916064489
250,2001,0.180605856286237
255,2001,0.0332549491269963
305,2001,0
335,2001,0.0332549491269963
5,2002,0
40,2002,0.277247269355411
45,2002,7.24835261002788
50,2002,3.05438261276383
55,2002,5.59698123310546
60,2002,6.15963903619137
65,2002,9.62826764882039
70,2002,20.0948596031454
75,2002,13.0764317432538
80,2002,21.974305521681
85,2002,6.9997096233871
90,2002,16.3462423969546
95,2002,22.8872524301715
100,2002,23.5800432881785
105,2002,35.4598233079077
110,2002,54.03371892128
115,2002,66.83201581425
120,2002,59.1772928150796
125,2002,39.1107268038138
130,2002,34.0419953445739
135,2002,22.8261133184044
140,2002,19.8701282471202
145,2002,16.517397614697
150,2002,10.1522581797813
155,2002,9.08072794395816
160,2002,8.02459054102215
165,2002,6.64198714019191
170,2002,6.57704638187279
175,2002,3.97630471691552
180,2002,2.49172883573669
185,2002,3.25147445843347
190,2002,1.6323125471161
195,2002,1.46811120516363
200,2002,0.580902065046746
205,2002,0.555430612510414
210,2002,0.90748228863405
215,2002,0.201662730807567
220,2002,0.201662730807567
225,2002,0.30249409621135
230,2002,0.0779059375078135
235,2002,0.13978433415769
240,2002,0.100831365403783
250,2002,0.30249409621135
255,2002,0
305,2002,0
5,2003,0
40,2003,0.260065855189098
45,2003,3.41586498257988
50,2003,31.1253817263337
55,2003,22.0305786943842
60,2003,5.4751364416974
65,2003,0.83040088163192
100,2003,0.112538440270961
105,2003,0.805263569220318
110,2003,2.12608861176934
115,2003,5.02493198107729
120,2003,12.3628491287166
125,2003,19.3613153074315
130,2003,17.4638229811695
135,2003,15.7368409540028
140,2003,11.3338856244866
145,2003,15.9436528191272
150,2003,10.4624962002766
155,2003,8.52688571140388
160,2003,7.45935166442283
165,2003,6.39266240559581
170,2003,5.36718189309003
175,2003,6.69724998942441
180,2003,3.39798048952369
185,2003,3.40048690922392
190,2003,1.98247764530627
195,2003,2.2455044913478
200,2003,1.67881939046593
205,2003,1.70526929425941
210,2003,0.898871236678091
215,2003,0.610957417741909
220,2003,0.212935127162998
235,2003,0.319402690744496
240,2003,0.212935127162998
245,2003,0.319402690744496
250,2003,0.106467563581499
255,2003,0
305,2003,0
5,2004,0
40,2004,0.39221682166082
45,2004,1.69960622719689
50,2004,1.17665046498246
55,2004,0.261477881107213
60,2004,1.55538904534909
65,2004,6.25390396050242
70,2004,7.01100648599727
75,2004,2.0556557157776
80,2004,3.67072365805952
85,2004,1.08290132957576
90,2004,1.72870838551114
95,2004,3.18631170213692
100,2004,8.12268157360628
105,2004,20.9548742099321
110,2004,24.1191618796098
115,2004,22.2978190767884
120,2004,20.2673164034739
125,2004,17.5950863623015
130,2004,15.9771291280608
135,2004,14.3164351979309
140,2004,11.9271312756194
145,2004,8.07738654578451
150,2004,6.552444898183
155,2004,5.86356029597651
160,2004,4.74020456862377
165,2004,3.86949844255352
170,2004,2.42356172604474
175,2004,2.12111072778918
180,2004,1.53066279682441
185,2004,1.5108030741918
190,2004,0.792414114288986
195,2004,1.29090594418989
200,2004,0.608720626613657
205,2004,1.29050918744396
210,2004,0.220293886747838
215,2004,0.681473657423202
220,2004,0.110146943373919
230,2004,0.330440830121757
235,2004,0.440587773495676
245,2004,0.220293886747838
255,2004,0
305,2004,0
5,2005,0
20,2005,0.115083718403041
35,2005,0.246147925234322
40,2005,2.2153313271089
45,2005,13.5737087608036
50,2005,15.0007125134079
55,2005,24.3126275454452
60,2005,22.8275623221046
65,2005,18.8815801295825
70,2005,16.2892824387579
75,2005,24.2969643021486
80,2005,17.1664328126896
85,2005,15.2453068270386
90,2005,8.87299965581061
95,2005,0.821798419127299
100,2005,7.55869989819734
105,2005,13.8988376999541
110,2005,27.6747747742627
115,2005,22.4033267710363
120,2005,31.0105278171057
125,2005,19.0696116097851
130,2005,21.9720218483063
135,2005,14.7687191563638
140,2005,19.7489150889287
145,2005,10.5334764566805
150,2005,13.5015735404996
155,2005,6.2537789865189
160,2005,9.6315860917311
165,2005,4.38581246415675
170,2005,10.9759928615115
175,2005,3.13630664395201
180,2005,5.7424706215122
185,2005,1.90917745320029
190,2005,2.31450822482471
195,2005,0.937494835980967
200,2005,1.76259656169632
205,2005,0.873539938511812
210,2005,1.10128161281443
220,2005,0.750465975894651
225,2005,0.321628275383422
230,2005,0.428837700511229
240,2005,0.321628275383422
255,2005,0
270,2005,0.214418850255615
305,2005,0
5,2006,0
35,2006,0.125297540870968
40,2006,0.62648770435484
45,2006,2.00476065393549
50,2006,3.5083311443871
55,2006,1.37827294958065
60,2006,0.125297540870968
65,2006,0.57138302669431
70,2006,0.446085485823342
75,2006,2.00738468620504
80,2006,4.90694034405676
85,2006,5.31032769743516
90,2006,10.2496482538794
95,2006,16.392216276692
100,2006,53.6826379557975
105,2006,38.5074521914532
110,2006,42.2621563904433
115,2006,59.2867688119095
120,2006,50.506189731552
125,2006,55.124875862472
130,2006,72.6272230127481
135,2006,38.6660187980113
140,2006,19.8746022953122
145,2006,13.2354801907122
150,2006,12.5200938423577
155,2006,8.02415832647742
160,2006,7.54429965608866
165,2006,3.8806474734698
170,2006,4.97237084693891
175,2006,3.87186834194478
180,2006,3.77874645613448
185,2006,1.80305500486828
190,2006,1.85557228364198
195,2006,1.28023771901582
200,2006,2.62903476360523
205,2006,0.675128528159494
210,2006,1.17531114255143
215,2006,0.234196444988949
220,2006,0.738707976987565
235,2006,0.551087145250536
240,2006,0.392641795119742
250,2006,0.117098222494474
255,2006,0
305,2006,0
5,2007,0
40,2007,1.34349701173013
45,2007,11.1748632330523
50,2007,17.8998237446006
55,2007,19.9150692621958
60,2007,11.2803487406139
65,2007,4.24146205031365
70,2007,5.6332913188246
75,2007,0.105485507561624
80,2007,7.98146914948994
85,2007,1.68776812098598
90,2007,10.2761332884228
95,2007,9.22727847838351
100,2007,13.2470931709754
105,2007,11.961371065476
110,2007,21.6362040753757
115,2007,19.625622093055
120,2007,28.9511394217783
125,2007,21.0203828374087
130,2007,27.2572375896332
135,2007,18.5628527384447
140,2007,16.4349190916974
145,2007,11.6154836192677
150,2007,12.0149992908215
155,2007,5.05594668738384
160,2007,9.95820377683988
165,2007,3.17557872721107
170,2007,5.84037902958399
175,2007,1.26276409952676
180,2007,4.31754813445248
185,2007,1.74492285157038
190,2007,3.10092229538526
195,2007,0.656038480168699
200,2007,2.49340825124698
205,2007,0.339581957483828
210,2007,1.07250375417054
215,2007,0.0379059420052892
220,2007,0.14586400404929
225,2007,0.0379059420052892
230,2007,0.221675888059869
255,2007,0.14586400404929
300,2007,0.105485507561624
305,2007,0
5,2008,0
55,2008,0
70,2008,0.240664018832892
80,2008,0.215127968307329
90,2008,0.120332009416446
95,2008,0.428558622420295
100,2008,3.10238239851264
105,2008,3.66715333616233
110,2008,17.7387069910825
115,2008,15.6075546470248
120,2008,31.1034016438863
125,2008,21.0512958357713
130,2008,31.4770893597882
135,2008,19.750314115524
140,2008,27.5335974739261
145,2008,13.0884133413146
150,2008,21.1130115089863
155,2008,8.45529044073715
160,2008,18.2677882703621
165,2008,7.63453416487554
170,2008,16.0737072898316
175,2008,6.27430614568101
180,2008,10.6463653498054
185,2008,3.93595781370508
190,2008,5.8389737328759
195,2008,1.52325763078074
200,2008,6.7970447634877
205,2008,0.479056270644866
210,2008,2.41591998595444
215,2008,0.118280811468458
220,2008,1.59260479353829
225,2008,0.145293607115454
230,2008,1.64105124381488
235,2008,0.317600009877905
240,2008,0.0788538743123055
250,2008,0.157707748624611
255,2008,0
305,2008,0
5,2009,0
55,2009,0.132781015455925
80,2009,0.132781015455925
90,2009,0.341844070107201
95,2009,1.930174432562
100,2009,5.77301931098605
105,2009,9.17147336783552
110,2009,14.6813448987973
115,2009,19.8758883114445
120,2009,27.8711883915134
125,2009,27.8026021479861
130,2009,31.639369217666
135,2009,23.8313254555745
140,2009,28.1820946747063
145,2009,20.7215976570496
150,2009,19.2304927612651
155,2009,14.1588539552827
160,2009,13.3140575034777
165,2009,10.970118082322
170,2009,10.8710409336436
175,2009,7.02186719583059
180,2009,4.83409699106343
185,2009,4.97290188991109
190,2009,4.48345283846261
195,2009,2.03437230258953
200,2009,1.84078834306113
205,2009,1.49346609789679
210,2009,1.54283632177604
215,2009,0.716580138345683
220,2009,0.823266092022764
225,2009,0.791762193442427
230,2009,0.451520115191874
235,2009,0.261856039440513
240,2009,0.225760057595937
245,2009,0.112880028797968
255,2009,0.112880028797968
305,2009,0
5,2010,0
50,2010,0.12204971851812
55,2010,0
60,2010,0.12204971851812
65,2010,0.12204971851812
90,2010,0.348203372601555
95,2010,2.55947332672901
100,2010,7.79448777105421
105,2010,16.3686718223167
110,2010,26.6839628335789
115,2010,32.0673851193232
120,2010,37.7737379117212
125,2010,36.3946368352644
130,2010,33.279480193338
135,2010,25.8521956812363
140,2010,23.7836398174591
145,2010,17.7461052204341
150,2010,19.1754041826497
155,2010,12.1932921370204
160,2010,11.0772128275947
165,2010,8.42789266746797
170,2010,7.42262376598315
175,2010,6.43731288905181
180,2010,5.32691950784591
185,2010,5.03278550234889
190,2010,1.91836477329858
195,2010,1.45237056893117
200,2010,0.813408754657983
205,2010,1.01847221368772
210,2010,0.667756977876495
215,2010,0.641042100577838
220,2010,0.523934166558326
225,2010,0.653363201285686
230,2010,0.20957366662333
235,2010,0.3533964779415
240,2010,0.104786833311665
245,2010,0.104786833311665
250,2010,0.20957366662333
255,2010,0
305,2010,0
5,2011,0
40,2011,2.47964120333054
45,2011,15.3304526754614
50,2011,48.3339718899828
55,2011,44.4695240866343
60,2011,31.8969196375955
65,2011,23.0219771895043
70,2011,17.0100756730844
75,2011,22.4835566323759
80,2011,20.2911191966652
85,2011,7.16971333142742
90,2011,2.91348565470259
95,2011,0.962185214883929
100,2011,9.24817339591532
105,2011,20.8833610888925
110,2011,53.9303232742915
115,2011,74.6392652008443
120,2011,70.8813126085041
125,2011,59.1284272911831
130,2011,53.8735402465917
135,2011,45.8100480182967
140,2011,36.8080596772423
145,2011,25.5490577726951
150,2011,23.9717798733227
155,2011,15.932145562957
160,2011,11.6781673038772
165,2011,9.23768570224143
170,2011,8.0102792260767
175,2011,5.22737789460889
180,2011,4.80298218929036
185,2011,3.16222990043206
190,2011,2.61603209483824
195,2011,2.18427905978337
200,2011,1.39011514327113
205,2011,1.54074202084721
210,2011,0.571488390596321
215,2011,0.684593249703423
220,2011,0.921667828330415
230,2011,0.206082151311218
235,2011,0.191683078086554
255,2011,0
305,2011,0
5,2012,0
35,2012,1.5803798622886
40,2012,88.6228399698764
45,2012,213.472849090676
50,2012,422.676906064093
55,2012,674.70063351552
60,2012,317.656352320009
65,2012,52.395670818953
70,2012,35.7408984240654
75,2012,14.1018510788829
80,2012,7.79337111984938
85,2012,6.13022218947344
90,2012,11.4845085589156
95,2012,28.9664484697494
100,2012,60.6563843447117
105,2012,86.3065781671463
110,2012,139.418424246222
115,2012,147.917007093248
120,2012,138.2246011329
125,2012,103.981127695327
130,2012,94.9372095675292
135,2012,71.9362699175639
140,2012,68.9494239881182
145,2012,52.6540650975501
150,2012,53.3431843616861
155,2012,35.7207652767897
160,2012,30.8379277676668
165,2012,24.5188324318775
170,2012,16.1402515746661
175,2012,12.2248585148368
180,2012,9.81548183624172
185,2012,5.03921012797427
190,2012,4.18754876089558
195,2012,1.93373422062743
200,2012,2.00398656958022
205,2012,1.46276194117539
210,2012,0.566068636817378
215,2012,0.854462788443387
220,2012,0.590199283961318
225,2012,0.159621586110169
230,2012,0.336856530640083
235,2012,0.145698328858448
245,2012,0.107644424462787
255,2012,0
305,2012,0
5,2013,0
40,2013,2.79140197631038
45,2013,54.7114787356835
50,2013,102.909686193309
55,2013,115.705472855618
60,2013,62.2416376886314
65,2013,57.6889741770813
70,2013,45.9650858765777
75,2013,55.2697591309456
80,2013,32.9082872090652
85,2013,43.7628732433897
90,2013,63.9887251385798
95,2013,79.7568379532421
100,2013,112.991228999997
105,2013,134.976110403701
110,2013,210.457815082611
115,2013,196.469104140537
120,2013,224.08880583615
125,2013,175.049719581108
130,2013,156.619111782303
135,2013,118.420285460923
140,2013,101.067260067725
145,2013,73.2143853798895
150,2013,54.2889045293849
155,2013,43.8963966220915
160,2013,36.687088683916
165,2013,31.3609796134446
170,2013,19.0876125177083
175,2013,14.1394924120281
180,2013,10.1281060417563
185,2013,8.59881118010579
190,2013,6.83665563799239
195,2013,3.61554171453744
200,2013,2.48026460545398
205,2013,1.15585757240867
210,2013,1.21851452070245
215,2013,0.841416959763478
220,2013,0.527666727927895
225,2013,0.297961840218444
230,2013,0.150761922265113
235,2013,0.0753809611325564
245,2013,0.16180131058609
250,2013,0.086420349453534
255,2013,0
260,2013,0.086420349453534
305,2013,0
5,2014,0.119596716223076
40,2014,1.23849338028145
45,2014,82.7885190357366
50,2014,482.880947410042
55,2014,473.031066114899
60,2014,259.004070905541
65,2014,221.564611989205
70,2014,192.369276108998
75,2014,174.14941557659
80,2014,192.80431287929
85,2014,187.426686549065
90,2014,226.127630054206
95,2014,200.225120682353
100,2014,241.195259186123
105,2014,233.490866037247
110,2014,263.166645667994
115,2014,312.937004477653
120,2014,322.347849282606
125,2014,282.594896326058
130,2014,212.729688971952
135,2014,157.934798912283
140,2014,132.065313216724
145,2014,92.031676184626
150,2014,81.0565309425309
155,2014,49.2554446555186
160,2014,41.4445915133991
165,2014,23.7496995451398
170,2014,21.4234514967946
175,2014,15.82603880555
180,2014,11.0132654479556
185,2014,10.113102789321
190,2014,6.36219758014441
195,2014,4.03686652441636
200,2014,2.45199532300575
205,2014,2.13987643222708
210,2014,0.798720395045123
215,2014,0.656323429936185
220,2014,0.072924825548465
225,2014,0.072924825548465
230,2014,0.218774476645395
235,2014,0.072924825548465
255,2014,0
305,2014,0
5,2015,0
35,2015,0.289212363150054
40,2015,2.41010302625045
45,2015,15.4121268322664
50,2015,20.6333740498342
55,2015,43.3355804829015
60,2015,60.565535059258
65,2015,133.839769347161
70,2015,187.14835617519
75,2015,138.972324773865
80,2015,88.0497400848305
85,2015,77.686297269962
90,2015,49.4310490290512
95,2015,25.0773676065624
100,2015,63.1279292485821
105,2015,94.0611606922105
110,2015,95.7226648514651
115,2015,132.790119059674
120,2015,125.082396767302
125,2015,134.568241898488
130,2015,134.202239278261
135,2015,89.5526549301572
140,2015,69.9127524061952
145,2015,49.3101472665396
150,2015,42.5924408425012
155,2015,39.4552112275444
160,2015,29.7129729602873
165,2015,26.1039795702776
170,2015,16.3950483149601
175,2015,10.1984030312485
180,2015,6.72038288636626
185,2015,5.89046317475027
190,2015,3.23414025401649
195,2015,1.74369230216372
200,2015,0.828848804318291
205,2015,1.68432102040944
210,2015,0.596013102587678
215,2015,0.435389260022021
220,2015,0.0819571753563283
225,2015,0.446522828265218
230,2015,0.0819571753563283
235,2015,0.072913130581778
240,2015,0.16064671186915
255,2015,0
265,2015,0.072913130581778
305,2015,0
5,2016,0
35,2016,0.089284286159108
40,2016,2.2321071539777
45,2016,56.5658562914363
50,2016,159.478895810495
55,2016,243.31859111813
60,2016,324.044858100603
65,2016,342.286096878194
70,2016,335.402210748103
75,2016,462.702288772623
80,2016,450.886283013258
85,2016,496.590300871778
90,2016,381.823669181937
95,2016,368.106549075767
100,2016,322.816540542523
105,2016,333.998479360997
110,2016,334.053951711135
115,2016,268.722027171269
120,2016,258.207258122005
125,2016,253.337237728141
130,2016,193.119577880967
135,2016,154.64553513783
140,2016,97.8553771204432
145,2016,78.8175603280202
150,2016,38.0490259660358
155,2016,29.4139955391481
160,2016,25.149910796118
165,2016,16.1650275855739
170,2016,16.2295232712611
175,2016,7.78624006046284
180,2016,5.37783521576092
185,2016,3.13680124355144
190,2016,2.5832483605633
195,2016,1.214893482559
200,2016,1.20864021368688
205,2016,0.343133107669992
210,2016,0.390926860180509
215,2016,0.283144383816391
220,2016,0.242352649789094
225,2016,0.141572191908195
235,2016,0.171566553834996
240,2016,0.0707860959540977
255,2016,0
265,2016,0.0707860959540977
305,2016,0
5,2017,0
55,2017,1.63219756706032
60,2017,17.5922057969833
65,2017,49.4539548796814
70,2017,298.230056255194
75,2017,607.005842124402
80,2017,808.489101992836
85,2017,817.18531024026
90,2017,830.140479531823
95,2017,715.673410936987
100,2017,671.886145832328
105,2017,541.854629400851
110,2017,452.094392178325
115,2017,349.173258259652
120,2017,315.177845401801
125,2017,255.518812642554
130,2017,250.083776864763
135,2017,185.466924883722
140,2017,169.054546266197
145,2017,122.54238787815
150,2017,97.2791696899617
155,2017,72.6863010664128
160,2017,46.4212421445863
165,2017,30.0247900823266
170,2017,21.0394758708631
175,2017,12.2876092470568
180,2017,7.67060693723623
185,2017,4.49615920578748
190,2017,3.1447537916234
195,2017,1.63538352987871
200,2017,2.00029980625556
205,2017,0.789773317810476
210,2017,0.37931478888258
215,2017,0.451299038748844
220,2017,0.492139548569791
225,2017,0.451299038748844
230,2017,0.112824759687211
235,2017,0.112824759687211
240,2017,0.112824759687211
255,2017,0
305,2017,0
