"Length","Year","Frequency"
120,1998,0.0937875272945794
125,1998,0.325610215294947
130,1998,0.725148163738087
135,1998,0.493325475737719
140,1998,0.231822688000368
145,1998,0.231822688000368
10,1999,0
30,1999,1.10898971005319
35,1999,0.282761699883626
40,1999,3.52150247211796
45,1999,8.25133960746078
50,1999,7.95348084895731
55,1999,5.25820638700892
60,1999,4.23744503488097
65,1999,1.84698936229751
70,1999,0.543466310285941
80,1999,0.282761699883626
110,1999,0
10,2000,0
20,2000,0.527912730993386
25,2000,1.86437140934172
30,2000,0.858633402822231
35,2000,1.58373819298016
40,2000,1.24465064428254
45,2000,0.380808127296131
60,2000,0
65,2000,0.66144134365769
70,2000,0.36723213626318
75,2000,3.60141592568296
80,2000,3.00778839672977
85,2000,2.35155616723625
90,2000,2.5904688049993
95,2000,3.3604985990964
100,2000,1.47319171635329
105,2000,1.047458585118
110,2000,0.380808127296131
115,2000,0.4778252755261
120,2000,0.091808034065795
125,2000,1.00573800651949
130,2000,0.289000093230336
140,2000,0.23891263776305
10,2001,0
20,2001,1.21074152327218
25,2001,5.83886375452127
30,2001,7.35054707316032
35,2001,2.45861927718527
40,2001,1.38652317935111
60,2001,1.31563927084953
65,2001,0.93006211961589
70,2001,3.28909817712383
75,2001,3.74243684529392
80,2001,3.32816038288452
85,2001,3.41086976363152
90,2001,4.84828062098874
95,2001,4.75494218444169
100,2001,3.10461344036462
105,2001,2.02746897584555
110,2001,0.842038210968867
115,2001,0.394014070698809
130,2001,0.280679403656289
135,2001,0.280679403656289
10,2002,0
20,2002,0.0839766091694933
25,2002,1.46561184295162
30,2002,3.14665147643332
35,2002,3.37850831104614
40,2002,2.3727118439484
45,2002,0.268763304833942
60,2002,0
65,2002,0.35062629360944
70,2002,1.50120164053872
75,2002,1.70070819313463
80,2002,1.85182793414816
85,2002,1.41722503136923
90,2002,1.55573853584528
95,2002,0.785229196388373
100,2002,1.05187888082832
110,2002,0.518579511948426
115,2002,0.0839766091694933
125,2002,0.0839766091694933
130,2002,0.0839766091694933
10,2003,0
20,2003,1.35914085791592
25,2003,4.18360499798224
30,2003,7.03457168834185
35,2003,8.27953307804167
40,2003,1.74405137258856
45,2003,0.180501200774605
60,2003,0
65,2003,0.777776563916159
70,2003,0.451232247231142
75,2003,0.902464494462285
80,2003,2.41560400285952
85,2003,0.960830692449901
90,2003,2.49787831397055
95,2003,1.26886950282325
100,2003,1.72265467781353
105,2003,0.204409313898027
110,2003,0.860050875027197
115,2003,0.0822743111110383
120,2003,0.286683625009066
125,2003,0.0822743111110383
130,2003,0.204409313898027
10,2004,0
15,2004,0.480081596787614
20,2004,1.09308770496249
25,2004,5.54480489269643
30,2004,6.85857660650983
35,2004,5.0389150715281
40,2004,0.613006108174874
45,2004,0.186482654890534
50,2004,0.186482654890534
60,2004,0.222625703592767
65,2004,0.111312851796383
70,2004,0.462666501986574
75,2004,0.111312851796383
80,2004,0.796605057375724
85,2004,1.4228296955618
90,2004,1.77969276964198
95,2004,0.925333003973148
100,2004,2.2410464125284
105,2004,0.685292205579341
110,2004,1.05406095057057
115,2004,0.537836305080724
120,2004,0.42652345328434
125,2004,0.480081596787614
10,2005,0
20,2005,2.16643748497563
25,2005,5.01912800494467
30,2005,5.49814414453771
35,2005,2.25392117042965
40,2005,0.226135353574084
60,2005,0.319742717227301
65,2005,0.639485434454601
70,2005,1.50510622248329
75,2005,4.34387005126134
80,2005,5.17118224991841
85,2005,3.06551121924818
90,2005,4.7182995058742
95,2005,4.87459404784085
100,2005,3.93113200727686
105,2005,1.95798896652749
110,2005,0.413350080880517
115,2005,1.20174165326994
120,2005,0.694784208736204
125,2005,0.319742717227301
130,2005,0.0936073636532161
135,2005,0.319742717227301
140,2005,0.187214727306432
10,2006,0
20,2006,1.75696357932839
25,2006,10.0892984275872
30,2006,21.5822189829384
35,2006,10.1158604229599
40,2006,3.83336280690284
45,2006,0.931066808566586
55,2006,0.25692642408597
60,2006,0.608274367891869
65,2006,0.608274367891869
70,2006,1.14846535113762
75,2006,2.59571430608297
80,2006,4.35234209496301
85,2006,4.00110608130656
90,2006,5.73139573511279
95,2006,3.5815628227051
100,2006,3.67598434242503
105,2006,1.37905364014978
110,2006,2.36501408692136
115,2006,0.540302913395205
120,2006,1.28463212042985
125,2006,0.25692642408597
130,2006,0.283376489309234
140,2006,0.188843039439857
10,2007,0
15,2007,0.33964833913599
20,2007,2.93460991112529
25,2007,3.21343891478592
30,2007,4.44228970585974
35,2007,1.28941304983155
40,2007,1.22885079107383
45,2007,0.218266744902909
50,2007,0.739221011267027
60,2007,0.520954266364118
65,2007,1.39402124597576
70,2007,4.76762991943554
75,2007,4.41551720618802
80,2007,9.80662287377497
85,2007,5.55089686808905
90,2007,6.07760894702476
95,2007,5.47552644414525
100,2007,6.7851269135627
105,2007,2.05825039147074
110,2007,3.69768944019289
115,2007,1.50230054033463
120,2007,1.72056728523754
125,2007,0.642335860597199
130,2007,0.763079529067605
150,2007,0.198079325317002
10,2008,0
15,2008,0.220210015846103
20,2008,1.14447974202663
25,2008,2.53132992728412
30,2008,0.946430153565278
50,2008,0.246253932637287
55,2008,0.302294660058532
60,2008,1.76033788827372
65,2008,3.24315661643142
70,2008,6.0420097117642
75,2008,4.96618176178394
80,2008,9.255238921998
85,2008,6.16274933739294
90,2008,6.07678120377407
95,2008,2.64334197769417
100,2008,4.93319265372081
105,2008,2.11217913100329
110,2008,2.17687802921078
115,2008,0.868228998759287
120,2008,0.929044407560343
125,2008,0.604589320117064
130,2008,0.440420031692206
135,2008,0.220210015846103
140,2008,0.786144354546858
145,2008,0.0820846442124292
155,2008,0.220210015846103
10,2009,0
20,2009,0.543856361918969
25,2009,0.229623183762981
55,2009,0.0846099943930063
60,2009,0.483453166942
65,2009,0.652673155728013
70,2009,2.34464543646189
75,2009,1.20884803937154
80,2009,4.73813471578893
85,2009,3.04583350947539
90,2009,2.18774396940044
95,2009,1.69197228073388
100,2009,1.37773910257789
105,2009,1.45078974485908
110,2009,0.363077021021146
120,2009,0.592700204784128
125,2009,0.411161694273554
130,2009,0.229623183762981
135,2009,0.229623183762981
140,2009,0.181538510510573
10,2010,0
15,2010,0.421648741484086
20,2010,0.44185297686648
25,2010,2.65047530348165
30,2010,1.90109115589796
55,2010,0.100378619194741
60,2010,0.66277946529972
65,2010,1.54648541903268
70,2010,3.05263233797784
75,2010,2.47006224182911
80,2010,5.60233136191798
85,2010,3.6346998177639
90,2010,3.95603991073051
95,2010,2.14868716352385
100,2010,1.50614691894516
105,2010,1.3451206082646
110,2010,0.883705953732959
115,2010,0.843332468306808
120,2010,0.301135857584223
125,2010,0.22092648843324
130,2010,0.763158084494461
135,2010,0.22092648843324
145,2010,0.22092648843324
10,2011,0.211652918710511
20,2011,0.211652918710511
25,2011,0.392756810130558
30,2011,0.508391555169011
55,2011,0.750593501169988
60,2011,0.739661045245919
65,2011,1.38555225730152
70,2011,2.71000646002211
75,2011,1.47783386983058
80,2011,3.18784898790066
85,2011,1.07788116491895
90,2011,2.2212314762195
95,2011,2.04449867660011
100,2011,1.2393684849726
105,2011,0.211652918710511
110,2011,0.604409728841069
115,2011,0.362207782840092
120,2011,0.115634745038454
135,2011,0.181103891420046
140,2011,0.181103891420046
10,2012,0
25,2012,0.608711968353763
30,2012,0.863338305136081
45,2012,0.22359292838368
60,2012,0
65,2012,0.0975899380940292
70,2012,0.991961651628748
75,2012,1.34155757030208
80,2012,3.00878771997998
85,2012,1.70350427048257
90,2012,2.88278472969033
95,2012,0.865958661339097
100,2012,2.91643849429198
105,2012,1.7577100186708
110,2012,0.96092824323011
115,2012,0.706301906447792
120,2012,0.768368723245068
125,2012,0.544775794861389
130,2012,0.516362742665767
150,2012,0.192559519985042
10,2013,0
20,2013,0.132705540086334
25,2013,0.181662970883364
30,2013,1.07016495982902
35,2013,1.05352471993518
40,2013,1.27259078610249
45,2013,0.496575941413825
50,2013,0.12129013377583
55,2013,0.132705540086334
60,2013,0.363325941766728
65,2013,0.12129013377583
70,2013,1.75625687172611
75,2013,0.544444453089329
80,2013,1.57568281996427
85,2013,0.0603728371075337
90,2013,1.16285498783975
95,2013,0.606450668879152
100,2013,0.908314854416821
105,2013,0.193078377193868
110,2013,0.435114185184765
115,2013,0.629281481500159
120,2013,0.253995673862164
130,2013,0.120745674215067
135,2013,0.132705540086334
10,2014,0
30,2014,0.170648473961622
35,2014,0.0552406621652145
40,2014,1.4756691160234
45,2014,2.02128383531941
50,2014,3.6731406407941
55,2014,2.95749017556016
60,2014,4.06947486405553
65,2014,3.09097170751906
70,2014,2.46874834813079
75,2014,0.968446794777496
80,2014,1.0838546065739
90,2014,0.115407811796407
95,2014,0.115407811796407
110,2014,0
10,2015,0
30,2015,1.26328634686698
35,2015,3.602922890876
40,2015,2.52764506517152
45,2015,2.5756415543051
50,2015,1.7015592375253
55,2015,0.123462188723715
60,2015,0.292653245970184
65,2015,0.299356093561603
70,2015,0.39308145121793
75,2015,1.19452349486826
80,2015,1.31410826246122
85,2015,0.865111848577561
90,2015,1.54575349869419
95,2015,1.03308727988329
100,2015,0.745527080984596
105,2015,0.805319464781079
110,2015,0.581429070809617
115,2015,0.169191057246468
120,2015,0.398174498289419
125,2015,0.123462188723715
10,2016,0
25,2016,0.0600368029250321
30,2016,0.342299228471153
35,2016,1.05254132195656
40,2016,2.31979748377083
45,2016,3.31518963065242
50,2016,2.01234099432938
55,2016,1.16896516877527
60,2016,1.02734725806123
65,2016,1.01959816735077
70,2016,0.244008235432157
75,2016,0.265790848243226
80,2016,0.111112811310544
85,2016,0.222225622621089
90,2016,0.475194652592766
95,2016,0.453412039781697
100,2016,0.111112811310544
105,2016,0.231186417160609
110,2016,0.222225622621089
125,2016,0.111112811310544
135,2016,0.0600368029250321
10,2017,0
30,2017,0.209317105190799
35,2017,0.209317105190799
40,2017,1.04658552595399
45,2017,1.84291709670281
50,2017,4.13959052636058
55,2017,4.35025755323063
60,2017,3.663963730063
65,2017,2.01129735187922
70,2017,1.30728706371907
75,2017,0.606080852229779
80,2017,0.209317105190799
110,2017,0
