"year","month","haul_number","strata","meandepth","ptot","sqkm","W_sqkm"
1995,7,123,"A",38,333,0.0433368,7.68400066456222
1995,7,124,"A",47.5,1646,0.0441702,37.2649433328353
1995,7,125,"A",44.5,NA,0.0441702,NA
1995,7,126,"B",76.5,NA,0.045837,NA
1995,7,127,"B",82,NA,0.0466704,NA
1995,7,128,"B",83,NA,0.0466704,NA
1995,7,129,"B",55.5,325,0.0441702,7.35790193388303
1995,7,130,"B",76,NA,0.045837,NA
1995,7,131,"B",77,NA,0.0466704,NA
1995,7,132,"C",114,NA,0.0480594,NA
1995,7,133,"C",137.5,NA,0.048615,NA
1995,7,134,"C",136.5,NA,0.0480594,NA
1995,7,135,"C",107.5,NA,0.0480594,NA
1995,7,136,"C",121.5,NA,0.0512599,NA
1995,7,137,"C",152.5,NA,0.048615,NA
1995,7,138,"C",101,NA,0.0477816,NA
1995,7,139,"D",223.5,NA,0.0988968,NA
1995,7,140,"D",255,NA,0.1039121,NA
1995,7,141,"D",234,NA,0.0988968,NA
1995,7,142,"D",297,NA,0.0994524,NA
1995,7,143,"E",592,NA,0.1050603,NA
1995,7,144,"E",575,NA,0.1084458,NA
1995,7,145,"E",553,NA,0.1016748,NA
1995,7,146,"E",553,NA,0.1016748,NA
1995,6,75,"B",91.5,NA,0.0477816,NA
1995,6,76,"B",88.5,NA,0.0460488,NA
1995,6,77,"D",371.5,NA,0.1039121,NA
1995,6,78,"E",552.5,NA,0.1016748,NA
1995,6,79,"C",186.5,NA,0.048615,NA
1995,6,80,"A",37.5,704,0.0433368,16.2448542578132
1995,6,81,"C",187.5,NA,0.048615,NA
1995,6,82,"D",313.5,NA,0.100008,NA
1995,6,83,"C",116,NA,0.0477816,NA
1995,6,84,"C",122,NA,0.0477816,NA
1995,6,85,"D",492.5,NA,0.1011192,NA
1995,6,86,"E",643.5,NA,0.1050603,NA
1995,6,87,"E",561.5,NA,0.1050603,NA
1995,6,88,"B",81.5,NA,0.0466704,NA
1995,6,89,"C",118,NA,0.0445996,NA
1995,6,90,"C",120,NA,0.0477816,NA
1995,6,91,"E",660,NA,0.1016748,NA
1995,6,92,"D",371.5,NA,0.1005636,NA
1995,6,93,"C",149.5,NA,0.0512599,NA
1995,6,94,"D",330,NA,0.1011192,NA
1995,6,95,"C",116,NA,0.0512599,NA
1995,6,96,"D",373,NA,0.080899,NA
1995,6,97,"C",109,NA,0.0445996,NA
1995,6,98,"E",628.5,NA,0.1016748,NA
1995,6,99,"A",43,1200,0.0462228,25.9612139463641
1996,7,1,"A",39,850,0.0448096,18.9691494679711
1996,7,10,"B",85.5,NA,0.0458193,NA
1996,7,100,"A",45.5,NA,0.0481229,NA
1996,7,101,"B",60,NA,0.0473984,NA
1996,7,102,"C",115.5,NA,0.0495823,NA
1996,7,103,"C",113.5,NA,0.0507513,NA
1996,7,104,"B",84.5,246,0.0426525,5.76754000351679
1996,7,105,"A",48.5,NA,0.0518259,NA
1996,7,106,"C",107.5,NA,0.0510686,NA
1996,7,107,"C",120,NA,0.0507346,NA
1996,7,108,"B",80.5,NA,0.0482955,NA
1996,7,109,"A",42,NA,0.0521479,NA
1996,7,11,"B",70.5,NA,0.0476721,NA
1996,7,110,"C",127.5,NA,0.0496491,NA
1996,7,111,"C",113,NA,0.046992,NA
1996,7,112,"B",52,NA,0.0539994,NA
1996,7,113,"C",120.5,NA,0.048708,NA
1996,7,114,"B",51.5,NA,0.0504896,NA
1996,7,115,"A",44,NA,0.0421498,NA
1996,7,116,"E",543.5,NA,0.1009374,NA
1996,7,117,"A",48.5,985,0.042994,22.9101735125831
1996,7,118,"A",46,NA,0.045214,NA
1996,7,119,"A",30.5,NA,0.0444888,NA
1996,7,12,"B",82.5,NA,0.0459655,NA
1996,7,120,"A",28.5,NA,0.0416768,NA
1996,7,121,"A",16,NA,0.0437437,NA
1996,7,122,"A",43.5,NA,0.0438524,NA
1996,7,123,"A",39.5,NA,0.0438968,NA
1996,7,124,"A",47,121,0.0460886,2.6253780761403
1996,7,125,"A",45,NA,0.0463256,NA
1996,7,126,"B",73.5,NA,0.0473684,NA
1996,7,127,"B",71.5,NA,0.0476054,NA
1996,7,128,"B",73.5,NA,0.0461104,NA
1996,7,129,"B",54,NA,0.044454,NA
1996,7,13,"B",88,NA,0.0463841,NA
1996,7,130,"B",77.5,NA,0.047421,NA
1996,7,131,"B",77,NA,0.048477,NA
1996,7,132,"C",115.5,NA,0.048807,NA
1996,7,133,"C",131.5,NA,0.047223,NA
1996,7,134,"C",132,NA,0.043131,NA
1996,7,135,"C",119,NA,0.046662,NA
1996,7,136,"C",121.5,NA,0.0476685,NA
1996,7,137,"C",129.5,NA,0.049098,NA
1996,7,138,"C",171.5,NA,0.048807,NA
1996,7,139,"D",222,NA,0.070125,NA
1996,7,14,"C",119,NA,0.0477345,NA
1996,7,140,"D",239,NA,0.0910233,NA
1996,7,141,"D",233.5,NA,0.0895185,NA
1996,7,142,"D",366,NA,0.058377,NA
1996,7,143,"E",541,NA,0.0889488,NA
1996,7,144,"E",536.5,NA,0.0971094,NA
1996,7,145,"E",537.5,NA,0.092046,NA
1996,7,146,"E",540,NA,0.0908628,NA
1996,7,15,"C",107.5,NA,0.0465365,NA
1996,7,16,"C",156,NA,0.0488241,NA
1996,7,17,"C",159,NA,0.053329,NA
1996,7,18,"C",172.5,NA,0.054366,NA
1996,7,19,"C",162,NA,0.0496691,NA
1996,7,2,"A",39,400,0.047173,8.47942679074895
1996,7,20,"C",143,NA,0.0498719,NA
1996,7,21,"C",145,NA,0.0517309,NA
1996,7,22,"C",154,NA,0.0431964,NA
1996,7,23,"C",162.5,NA,0.0512408,NA
1996,7,24,"D",301,NA,0.0933335,NA
1996,7,25,"D",309.5,NA,0.0999594,NA
1996,7,26,"D",296,NA,0.0940601,NA
1996,7,27,"D",328.5,NA,0.092568,NA
1996,7,28,"D",313,NA,0.0898216,NA
1996,7,29,"D",302.5,NA,0.0928837,NA
1996,7,3,"A",36.5,400,0.044992,8.89046941678521
1996,7,30,"D",292,NA,0.0901676,NA
1996,7,31,"D",282,NA,0.0915516,NA
1996,7,32,"E",530,NA,0.0939426,NA
1996,7,33,"E",537,NA,0.0947604,NA
1996,7,34,"E",511.5,NA,0.0682428,NA
1996,7,35,"E",540,NA,0.0738282,NA
1996,7,36,"E",560,NA,0.1001892,NA
1996,7,37,"E",521,NA,0.093873,NA
1996,7,38,"E",517.5,NA,0.0939426,NA
1996,7,39,"E",511,NA,0.0931248,NA
1996,7,4,"B",79,200,0.0471247,4.24405884811999
1996,7,40,"E",537,NA,0.0935772,NA
1996,7,5,"B",79,NA,0.0439714,NA
1996,7,6,"B",89,250,0.0468027,5.3415721742549
1996,7,7,"B",86.5,300,0.0465775,6.44087810638184
1996,6,75,"B",90.5,651,0.0440055,14.7936053447864
1996,6,76,"B",90,NA,0.047256,NA
1996,6,77,"D",407.5,NA,0.0986232,NA
1996,6,78,"E",510,NA,0.0959436,NA
1996,6,79,"D",237.5,NA,0.0523392,NA
1996,7,8,"B",77.5,2200,0.0471891,46.6209357669462
1996,7,80,"A",40.5,254,0.0487186,5.2136145127323
1996,6,81,"C",179,NA,0.0476956,NA
1996,6,82,"D",282,NA,0.0910194,NA
1996,6,83,"C",122.5,NA,0.0524714,NA
1996,6,84,"C",122,NA,0.0486972,NA
1996,6,85,"D",473,NA,0.0905322,NA
1996,6,86,"E",565,NA,0.1029384,NA
1996,6,87,"E",510,NA,0.0938208,NA
1996,6,88,"B",86.5,NA,0.0458865,NA
1996,6,89,"C",119.5,NA,0.0524745,NA
1996,7,9,"B",88,320,0.048248,6.63239927043608
1996,6,90,"C",124,NA,0.0402896,NA
1996,6,91,"E",511,NA,0.097005,NA
1996,6,92,"D",312,NA,0.0946386,NA
1996,7,93,"C",121.5,NA,0.0493986,NA
1996,6,94,"D",392.5,NA,0.0944298,NA
1996,7,95,"C",122.5,NA,0.045758,NA
1996,6,96,"D",392.5,NA,0.0899058,NA
1996,7,97,"C",107.5,NA,0.0486972,NA
1996,6,98,"E",547.5,NA,0.0904278,NA
1996,7,99,"A",44,85,0.0486864,1.74586742909724
1997,8,1,"A",43.5,833,0.0353604,23.5574258209749
1997,7,10,"B",90,NA,0.0427845,NA
1997,7,100,"A",45,340,0.0438924,7.74621574577831
1997,7,101,"B",63.5,NA,0.0447258,NA
1997,7,102,"C",115,NA,0.0430438,NA
1997,7,103,"C",114.5,NA,0.0433031,NA
1997,7,104,"B",86,532,0.0443025,12.0083516731561
1997,7,105,"B",53,NA,0.0482848,NA
1997,7,106,"C",109,NA,0.0461148,NA
1997,7,107,"C",120.5,NA,0.0463926,NA
1997,7,108,"B",77,NA,0.045837,NA
1997,7,109,"A",41,289,0.043059,6.71172112682598
1997,7,11,"B",90,293,0.0427845,6.84827449193049
1997,7,110,"C",112,NA,0.045837,NA
1997,7,111,"C",112.5,NA,0.0461148,NA
1997,7,112,"B",52.5,229,0.0409694,5.58953755729886
1997,7,113,"C",118.5,NA,0.0461148,NA
1997,7,114,"B",52,NA,0.0438924,NA
1997,7,115,"A",44.5,NA,0.0409694,NA
1997,7,116,"E",542.5,NA,0.0725058,NA
1997,7,117,"A",48,714,0.042423,16.8304928930062
1997,7,118,"A",46.5,289,0.0409694,7.05404521423306
1997,7,119,"A",31.5,NA,0.0401915,NA
1997,8,12,"B",94.5,NA,0.04025,NA
1997,7,120,"A",28.5,151,0.0459265,3.28786212752986
1997,7,121,"A",17,NA,0.0394136,NA
1997,7,122,"A",44,NA,0.0468154,NA
1997,7,123,"A",40.5,163,0.0468154,3.48176027546491
1997,7,124,"A",47.5,NA,0.0453618,NA
1997,7,125,"A",45,NA,0.0438924,NA
1997,7,126,"B",74,NA,0.0482969,NA
1997,7,127,"B",72,NA,0.0427845,NA
1997,7,128,"B",74,253,0.0427845,5.91335647255431
1997,7,129,"B",53,NA,0.0416175,NA
1997,8,13,"B",89,NA,0.0477043,NA
1997,7,130,"B",77.5,NA,0.0427845,NA
1997,7,131,"B",77.5,NA,0.0427845,NA
1997,7,132,"C",119.5,NA,0.0448395,NA
1997,7,133,"C",130.5,NA,0.0463926,NA
1997,7,134,"C",131,NA,0.0433031,NA
1997,7,135,"C",120.5,NA,0.0433031,NA
1997,7,136,"C",121.5,NA,0.0430438,NA
1997,7,137,"C",119.5,NA,0.0430438,NA
1997,7,138,"C",116,NA,0.0430438,NA
1997,7,139,"D",222.5,NA,0.0688788,NA
1997,8,14,"C",116,NA,0.0430438,NA
1997,7,140,"D",238,NA,0.0886806,NA
1997,7,141,"D",233.5,NA,0.0955632,NA
1997,7,142,"D",399,NA,0.0902364,NA
1997,7,143,"E",535,NA,0.0902364,NA
1997,7,144,"E",542,NA,0.0902364,NA
1997,7,145,"E",540,NA,0.1031124,NA
1997,7,146,"E",540.5,NA,0.0902364,NA
1997,8,15,"C",106.5,NA,0.0461148,NA
1997,7,16,"C",157,NA,0.0438217,NA
1997,7,17,"C",160.5,NA,0.0438217,NA
1997,7,18,"C",174.5,NA,0.044081,NA
1997,7,19,"C",163.5,NA,0.044081,NA
1997,8,2,"A",41,368,0.0624258,5.89499854226938
1997,7,20,"C",155,NA,0.044081,NA
1997,7,21,"C",171.5,NA,0.044081,NA
1997,7,22,"C",168.5,NA,0.0438217,NA
1997,7,23,"C",156,NA,0.0438217,NA
1997,8,24,"D",298.5,NA,0.0961188,NA
1997,8,25,"D",309,NA,0.0961188,NA
1997,8,26,"D",295.5,NA,0.0897178,NA
1997,8,27,"D",329.5,NA,0.0934554,NA
1997,8,28,"D",312.5,NA,0.0865,NA
1997,8,29,"D",305,NA,0.0897178,NA
1997,8,3,"A",37,289,0.0401915,7.19057512160531
1997,8,30,"D",314.5,NA,0.0897178,NA
1997,8,31,"D",297.5,NA,0.0897178,NA
1997,8,32,"E",528,NA,0.0902364,NA
1997,7,33,"E",534,NA,0.0902364,NA
1997,7,34,"E",517,NA,0.0934554,NA
1997,7,35,"E",536,NA,0.0902364,NA
1997,8,36,"E",543,NA,0.0966744,NA
1997,8,37,"E",509.5,NA,0.0827022,NA
1997,8,38,"E",525,NA,0.0902364,NA
1997,8,39,"E",516.5,NA,0.0902364,NA
1997,8,4,"B",81,122,0.0443025,2.75379493256588
1997,8,40,"E",522.5,NA,0.0902364,NA
1997,8,5,"B",80,NA,0.0422659,NA
1997,8,6,"B",93,NA,0.0427845,NA
1997,8,7,"B",87.5,NA,0.0417473,NA
1997,6,75,"B",90.5,1079,0.045837,23.5399349870192
1997,6,76,"B",90.5,NA,0.045837,NA
1997,6,77,"D",406.5,NA,0.0902364,NA
1997,6,78,"E",503.5,NA,0.0902364,NA
1997,6,79,"C",120.5,NA,0.0430438,NA
1997,8,8,"B",77,718,0.0422659,16.9876898397999
1997,7,80,"A",42,327,0.0409694,7.98156673029139
1997,6,81,"C",181,NA,0.044081,NA
1997,6,82,"D",281,NA,0.0897178,NA
1997,6,83,"C",122.5,NA,0.0448395,NA
1997,6,84,"C",120.5,NA,0.0461148,NA
1997,7,85,"D",470.5,NA,0.0902364,NA
1997,7,86,"E",530,NA,0.0902364,NA
1997,7,87,"E",529.5,NA,0.0902364,NA
1997,6,88,"B",87.5,NA,0.0452814,NA
1997,7,89,"C",123,NA,0.0453765,NA
1997,7,9,"B",92,NA,0.0427845,NA
1997,7,90,"C",123.5,NA,0.0438217,NA
1997,7,91,"E",509,NA,0.0902364,NA
1997,7,92,"D",318,NA,0.0897178,NA
1997,7,93,"C",121.5,NA,0.0433031,NA
1997,7,94,"D",299.5,NA,0.0897178,NA
1997,7,95,"C",121.5,NA,0.0463926,NA
1997,7,96,"D",363.5,NA,0.0902364,NA
1997,7,97,"C",108.5,NA,0.0494821,NA
1997,7,98,"E",534,NA,0.0902364,NA
1997,7,99,"A",48,NA,0.042423,NA
1998,6,1,"A",42.5,740,0.0325322,22.7466940446696
1998,7,10,"B",89,NA,0.0488895,NA
1998,6,100,"A",43,NA,0.0438924,NA
1998,6,101,"B",61,NA,0.0432285,NA
1998,6,102,"C",115,NA,0.0430438,NA
1998,6,103,"C",115,NA,0.0614864,NA
1998,6,104,"B",84.5,128,0.045837,2.79250387241748
1998,6,105,"B",53,NA,0.0438924,NA
1998,6,106,"C",107,NA,0.0461148,NA
1998,6,107,"C",118,NA,0.0479457,NA
1998,6,108,"B",66,NA,0.042423,NA
1998,6,109,"A",44,NA,0.0459265,NA
1998,7,11,"B",89.5,210,0.0443025,4.74013881835111
1998,6,110,"C",112,NA,0.0476586,NA
1998,6,111,"C",111,NA,0.0461148,NA
1998,6,112,"B",55,NA,0.0447258,NA
1998,6,113,"C",121,NA,0.0479457,NA
1998,6,114,"B",53,670,0.0438924,15.2646016166808
1998,6,115,"A",41.5,348,0.0459265,7.57732463828073
1998,6,116,"E",521.5,NA,0.0623094,NA
1998,6,117,"A",42.5,NA,0.0438924,NA
1998,6,118,"A",43,290,0.0438924,6.60706637139915
1998,6,119,"A",30.5,642,0.043059,14.9097749599387
1998,6,12,"B",96.5,NA,0.045837,NA
1998,6,120,"A",30,475,0.043059,11.0313755544718
1998,6,121,"A",23,154,0.0450376,3.41936515267243
1998,6,122,"A",44,2060,0.036577,56.3195450693058
1998,6,123,"A",43,567,0.042423,13.3653914150343
1998,6,124,"A",45.5,1375,0.0409694,33.5616338047421
1998,6,125,"A",46,NA,0.0438924,NA
1998,6,126,"B",62,800,0.0447258,17.8867678163387
1998,6,127,"B",69.5,NA,0.0447258,NA
1998,6,128,"B",74.5,NA,0.0452814,NA
1998,6,129,"B",53,NA,0.0468154,NA
1998,6,13,"B",86,NA,0.0452814,NA
1998,6,130,"B",77,NA,0.0452814,NA
1998,6,131,"B",76,NA,0.0452814,NA
1998,6,132,"C",118.5,NA,0.0463926,NA
1998,6,133,"C",129.5,NA,0.0463926,NA
1998,6,134,"C",118,NA,0.0463926,NA
1998,6,135,"C",123,NA,0.0463926,NA
1998,6,136,"C",112,NA,0.0461148,NA
1998,6,137,"C",114,NA,0.0461148,NA
1998,6,138,"C",112.5,NA,0.0461148,NA
1998,6,139,"D",228.5,NA,0.0950076,NA
1998,6,14,"C",115,NA,0.044571,NA
1998,6,140,"D",233.5,NA,0.0675621,NA
1998,6,141,"D",223.5,NA,0.0740632,NA
1998,6,142,"D",413.5,NA,0.0966744,NA
1998,6,143,"E",537,NA,0.0902364,NA
1998,6,144,"E",508,NA,0.0934554,NA
1998,6,145,"E",535,NA,0.0700872,NA
1998,6,146,"E",536.5,NA,0.0778824,NA
1998,6,15,"C",103,127,0.0430438,2.95048299638972
1998,7,16,"C",155.5,NA,0.0453765,NA
1998,7,17,"C",161.5,NA,0.0469482,NA
1998,7,18,"C",176.5,NA,0.050371,NA
1998,7,19,"C",153.5,NA,0.0469482,NA
1998,6,2,"A",41.5,1643,0.0459265,35.7745528180898
1998,7,20,"C",156.5,NA,0.0485199,NA
1998,7,21,"C",174.5,NA,0.047226,NA
1998,7,22,"C",170,190,0.048807,3.89288421742783
1998,7,23,"C",147,NA,0.0453765,NA
1998,6,24,"D",286.5,NA,0.0897178,NA
1998,6,25,"D",305.5,NA,0.0961188,NA
1998,6,26,"D",294,NA,0.0929183,NA
1998,7,27,"D",329,NA,0.0865,NA
1998,7,28,"D",308.5,NA,0.0865,NA
1998,7,29,"D",301,NA,0.0774348,NA
1998,6,3,"A",37,4674,0.1507065,31.0139244160006
1998,7,30,"D",319,NA,0.080099,NA
1998,7,31,"D",295.5,NA,0.0961188,NA
1998,6,32,"E",547,NA,0.0966744,NA
1998,6,33,"E",523,NA,0.0902364,NA
1998,6,34,"E",550.5,NA,0.0902364,NA
1998,6,35,"E",535.5,NA,0.0902364,NA
1998,7,36,"E",524.5,NA,0.0966744,NA
1998,7,37,"E",508,NA,0.0934554,NA
1998,7,38,"E",513.5,NA,0.0934554,NA
1998,7,39,"E",513,NA,0.0966744,NA
1998,6,4,"B",81,1236,0.0452814,27.295975831136
1998,7,40,"E",529.5,NA,0.080562,NA
1998,6,5,"B",79,280,0.0452814,6.18355439540297
1998,6,6,"B",67,362,0.0447258,8.09376243689325
1998,6,7,"B",87.5,514,0.0437655,11.7444105516903
1998,6,75,"B",91,NA,0.045837,NA
1998,6,76,"B",92,NA,0.045837,NA
1998,6,77,"D",387.5,NA,0.0966744,NA
1998,6,78,"E",525.5,NA,0.0966744,NA
1998,6,79,"C",119,NA,0.0463926,NA
1998,6,8,"B",78,2144,0.0422659,50.7264721678706
1998,6,80,"A",37,NA,0.0438924,NA
1998,6,81,"C",145.5,NA,0.0453765,NA
1998,6,82,"D",320,NA,0.0923812,NA
1998,6,83,"C",120,NA,0.044571,NA
1998,6,84,"C",114,NA,0.0430438,NA
1998,6,85,"D",445,NA,0.0669726,NA
1998,6,86,"E",533,NA,0.0934554,NA
1998,6,87,"E",554.5,NA,0.0966744,NA
1998,6,88,"B",91.5,NA,0.0437655,NA
1998,6,89,"C",129.5,NA,0.044571,NA
1998,6,9,"B",93.5,NA,0.045837,NA
1998,6,90,"C",120,NA,0.0494821,NA
1998,6,91,"E",588,NA,0.0934554,NA
1998,6,92,"D",360,NA,0.0993193,NA
1998,6,93,"C",117.5,NA,0.0463926,NA
1998,6,94,"D",321.5,NA,0.080099,NA
1998,6,95,"C",119.5,NA,0.0463926,NA
1998,6,96,"D",355,NA,0.0961188,NA
1998,6,97,"C",109,NA,0.0463926,NA
1998,6,98,"E",552.5,NA,0.0644496,NA
1998,6,99,"A",38.5,524,0.036577,14.3259425321924
1999,8,1,"A",42,881,0.0438924,20.0718119765609
1999,8,10,"B",86.5,NA,0.0427845,NA
1999,7,100,"A",34.5,497,0.0453618,10.9563553474509
1999,8,101,"B",63.5,NA,0.0447258,NA
1999,8,102,"C",113.5,398,0.0476586,8.35106360656838
1999,8,103,"C",115,NA,0.0461148,NA
1999,8,104,"B",96,NA,0.045837,NA
1999,7,105,"B",58,NA,0.0438924,NA
1999,7,106,"C",107,NA,0.0461148,NA
1999,8,107,"C",115,NA,0.0494821,NA
1999,7,108,"B",63.5,NA,0.042423,NA
1999,7,109,"A",28.5,NA,0.0416175,NA
1999,8,11,"B",86.5,65,0.0427845,1.51924178148629
1999,7,110,"C",111.5,546,0.0430438,12.684753669518
1999,7,111,"C",110,NA,0.044571,NA
1999,7,112,"B",58.5,212,0.0432285,4.90417201614676
1999,7,113,"C",118,NA,0.0433031,NA
1999,7,114,"B",56.5,159,0.0438924,3.62249501052574
1999,7,115,"A",42.5,NA,0.043059,NA
1999,8,116,"E",521.5,NA,0.0934554,NA
1999,7,117,"A",45.5,1088,0.042423,25.6464653607713
1999,7,118,"A",45,980,0.042423,23.1006765198124
1999,7,119,"B",56.5,NA,0.043059,NA
1999,8,12,"B",95.5,170,0.0387688,4.38496935680238
1999,8,120,"A",21,NA,0.043059,NA
1999,7,121,"A",24,NA,0.0422256,NA
1999,7,122,"A",35.5,NA,0.0438924,NA
1999,7,123,"A",43.5,2250,0.0438924,51.2617218470624
1999,8,124,"A",40,1170,0.0438924,26.6560953604724
1999,7,125,"A",45,NA,0.0438924,NA
1999,7,126,"B",68.5,1040,0.0432285,24.0582023433614
1999,7,127,"B",70,308,0.0417473,7.37772263116417
1999,7,128,"B",71.5,NA,0.0437655,NA
1999,8,129,"A",46.5,215,0.0438924,4.8983423098304
1999,8,13,"B",85.5,302,0.04025,7.50310559006211
1999,7,130,"B",77,320,0.0452814,7.06691930903196
1999,7,131,"B",77,1158,0.0437655,26.459197312952
1999,8,132,"C",125,NA,0.0463926,NA
1999,8,133,"C",131,NA,0.0463926,NA
1999,8,134,"C",116,NA,0.0448395,NA
1999,7,135,"C",122.5,NA,0.0463926,NA
1999,7,136,"C",113.5,NA,0.0461148,NA
1999,7,137,"C",115.5,647,0.0461148,14.030202884974
1999,7,138,"C",110,NA,0.044571,NA
1999,8,139,"D",231,981,0.0950076,10.3254897502937
1999,8,14,"C",108.5,NA,0.0461148,NA
1999,8,140,"D",224,388,0.0633384,6.12582572341581
1999,8,141,"D",239,NA,0.0923812,NA
1999,8,142,"D",398,NA,0.0934554,NA
1999,8,143,"E",539,NA,0.0934554,NA
1999,8,144,"E",587.5,NA,0.0751854,NA
1999,8,145,"E",526,NA,0.0856602,NA
1999,8,146,"E",527,NA,0.0934554,NA
1999,8,15,"B",99.5,NA,0.0461148,NA
1999,8,16,"C",156,NA,0.0453765,NA
1999,8,17,"C",159,230,0.0469482,4.89901636271465
1999,8,18,"C",175.5,NA,0.0425,NA
1999,8,19,"C",152,NA,0.0425,NA
1999,8,2,"A",37,3423,0.042423,80.6873629870589
1999,8,20,"C",152,NA,0.044081,NA
1999,8,21,"C",173,NA,0.0425,NA
1999,8,22,"C",161,283,0.0438217,6.45798770928558
1999,8,23,"C",154.5,NA,0.0438217,NA
1999,8,24,"D",269,NA,0.0897178,NA
1999,8,25,"D",283.5,NA,0.0897178,NA
1999,8,26,"D",300.5,NA,0.0897178,NA
